,Virginia,California,Florida,New York,New Jersey,Texas,Michigan,Massachusetts,Arizona,Washington,Colorado,Illinois,the District of Columbia,Nevada,Hawaii,New Hampshire,Utah,Georgia,Montana,Minnesota,Louisiana,Maryland,Pennsylvania,South Carolina,North Carolina,Vermont,Tennessee,Oregon,New Mexico,Rhode Island,Alaska,Maine,Alabama,Wisconsin,Arkansas,Mississippi,Indiana,West Virginia,Idaho,North Dakota,Connecticut,Kentucky,Missouri,Kansas,Delaware,Wyoming,Oklahoma,South Dakota,Nebraska,Iowa,Ohio
2014-02-01,232815.87382103785,379909.78592445067,161046.91247060793,269299.0053173948,291375.39669842954,150009.4577581179,117798.306840992,325448.52858376334,188136.6015165187,255516.89116293393,250819.50109195418,157382.8563476265,446641.1983561004,186869.94789266586,472114.78541219566,219382.37899081068,224574.49256275513,140678.25122506474,207334.99360332094,187940.33455423464,160532.5556101156,266326.7748572056,158198.28711992627,146828.59556042272,156072.06163683423,226784.32357768962,141958.10848834613,235818.84634655048,166836.13655207874,225808.5829702357,261915.13223916802,185203.07775341385,133835.85517032925,159507.47596715743,121628.67705768427,113507.62056948093,119050.94115156082,103813.21706787928,175081.3015590492,203639.44668594064,240146.04641878893,109922.77625642705,128762.47201208833,122318.6784533476,225887.76045788647,217029.45819088395,115497.44490480398,167279.39494375224,136582.1846021023,130183.01263609617,117747.88686945681
2014-03-01,233300.92504999894,382368.08706770727,162616.50125229722,270299.8825757038,293569.9525351476,151154.20952033644,118683.36907675645,326886.5259157499,189408.31464363486,257063.66195423636,252056.24256708927,158192.57880282067,449225.33485478134,188430.55050712978,475026.8546412548,219981.48874937432,225421.15051168157,141805.2958854986,208207.51473810294,189115.3749254075,160387.66779532048,267658.2140465783,158297.3053400319,147370.83290377268,156606.72692671986,227192.12211632615,142468.29051179395,237421.4373608078,167403.5574365801,226577.90327526178,261406.75636141587,185349.28306390354,134229.9200433367,160213.84062863575,121873.30792344111,113821.0009815296,119297.16308805987,103078.76290127034,175874.93423787307,203959.92667153323,240531.05082270713,109978.00104006084,128859.11646770069,122262.58268277177,226330.01803962453,217130.70472449285,115512.12466081069,167341.89264535604,136795.55322145307,130434.17187024617,117897.15367860578
2014-04-01,233872.30683436198,385366.12872239127,164014.2529483674,271464.8950013066,295718.91153285385,152149.29298052835,119686.8960073027,328396.77522338275,190361.49015854244,258431.82599750278,253475.8775914535,159019.644739281,452474.1838988615,190312.7513326206,478070.0237203547,220548.34417416967,226151.09089747668,142960.05944996313,208991.3969384517,190186.42895527926,160454.47570084946,269105.03738700575,158545.19750822266,147933.51632923982,157164.74511456143,227472.1125864714,143106.29829538526,238996.907810282,167782.39984253971,227836.97930081273,261798.51618697247,185614.70332703297,134626.81696063044,161001.3155614418,122070.43003588433,114129.75480027027,119738.56047363889,102478.36735901707,176715.76507041254,204339.8349448857,241059.03363394458,110231.537887022,129115.05209303799,122331.00327933316,226215.45008244002,217329.41164514943,115639.32455242338,167413.2098344028,137200.81169366883,130948.18309479106,118303.66185702434
2014-05-01,234758.88876409028,388565.3506564391,165392.9094327496,272849.8719556908,297757.04501244193,153157.28875613151,120681.3860245575,330127.2521569923,191135.77735031865,259911.75889320218,255005.62139840404,159873.39420750053,455337.7568960194,192206.73170829518,481409.0423982889,221436.86619427823,227069.00967165944,144143.49655028147,210044.28933942574,191162.82157911695,160679.7891249423,270358.0982065384,158998.1377617369,148495.250329416,157750.2576349954,228233.10426755858,143846.83454008485,240775.51562195932,168347.1652740946,229188.88810570087,262682.3695096183,186303.54471430977,134989.43696314408,161800.1274104224,122364.87065100641,114581.45814912702,120353.5127303003,101849.77774432034,177744.28416342908,204947.51904977145,241818.82551254836,110703.10542996759,129674.179272884,122743.35421749555,226603.8161625471,217981.35687559829,115957.79005954527,167760.05010615606,137764.73402659388,131677.93485002508,119011.64686215034
2014-06-01,235366.31750298312,391199.96307069476,166535.40310819147,273805.18711818306,298966.67372374894,154180.6866866414,121812.8152691206,331455.9404258405,191687.11342829152,260992.09689022307,256561.60570283895,160785.62408359128,458135.6690840518,194377.39000862805,484172.73713175283,222218.53452974782,227674.55988864732,145134.34361804012,210876.27583225546,191769.12549361764,161256.37990500638,271080.6239581376,159476.9121653226,149051.9879626079,158245.48674799828,228919.29156591083,144630.80079361843,242200.5165068026,168652.7701438763,230033.65441168976,263135.1433666173,187104.2627995125,135255.01150144418,162446.13026851972,122779.61033174134,115220.51929226737,121018.8209775614,101775.65322229832,178532.23552940774,205853.4599547759,242254.9641349149,111399.94775339776,130390.82695530924,123285.91768631857,226884.95691350763,218507.64092385877,116492.923218419,168253.13646901047,138350.0604168759,132460.45172524077,119770.83568560526
2014-07-01,235822.3904178155,392932.2672011596,167712.44900295918,274591.4228662855,299650.8578457447,155346.13798463458,122876.26227545085,332397.73544424475,192171.98328146982,261888.8829669026,258202.73206953667,161796.25824434165,461033.6055293916,196297.95270808696,486812.2113850261,222945.4210797041,228290.9904687741,145991.84033965756,212126.96420145707,192245.03695878154,162144.4156988274,271319.3880509073,159974.9903337518,149611.5593429057,158661.61326718924,229900.25021847035,145337.58927052465,243541.85433566038,168937.36011995716,230358.73446175817,263636.9073787194,187953.34769466403,135568.45387152187,162969.6708032485,123211.81581029792,116092.40476523002,121722.90914568181,102377.16815802031,179431.96392871081,207253.58825886514,242440.20344691977,112066.60261620348,131169.2378094606,123909.19662393063,227677.44066453667,219239.30936197095,117096.38464697781,168982.26204853237,138959.56767243086,133186.91432892936,120458.31167022556
2014-08-01,236109.5998911655,394451.066478003,168714.05966669394,275058.92620724,299873.34938356763,156394.1766722978,123716.04182799195,332781.2425236153,192614.15956937676,262502.74324515375,259855.51283411778,162630.70708309105,463642.76316735614,197633.4990565556,489154.44280747446,223384.85939430678,228860.57591477048,146667.94376245784,213231.97725406414,192583.28371640286,162851.2375105367,271471.9298356057,160219.95965836255,149933.3870701236,158879.722102863,230487.26745949124,145770.53918074313,244745.06823442175,168835.52853453154,230380.4175078302,264107.1150784358,188333.76470838735,135844.80718542062,163260.8032394953,123610.25728991738,117058.64125709403,122302.1522404463,103396.16462274817,180128.67825113112,208872.7667235845,242212.50396671527,112501.65631268393,131797.42234916645,124461.13304915332,228351.61479274067,219854.65007711735,117648.36833312735,169783.25113425715,139501.7230722455,133642.1769550586,120861.59395576618
2014-09-01,236481.61174874927,396958.5418819037,169755.1470460682,275686.25412000477,300189.3654829331,157318.21103117047,124302.8787223402,333388.28623691347,193107.9665572849,263344.68006005,261866.48779702382,163241.46983428227,466191.19489799597,198649.55571309212,492446.691225431,223724.45263212858,229510.20014134093,147278.06202142904,214390.44362870968,192940.09503308358,163391.531978332,272015.5825966353,160243.1167442887,150152.97726576446,159044.25614224118,231105.3855032612,146068.4110532451,246140.99495291652,168756.19102666073,230646.40112010972,265802.7198544269,188505.84015319872,135984.74935369665,163283.99835099396,123954.51986699192,117928.30283183597,122745.56572339621,104379.84348743518,180831.9633497581,210473.66658259684,241850.0753085489,112642.74582089239,132185.85861378277,124881.85547595979,229391.93218188942,220684.49427452972,118104.0734790443,170481.10536679265,139849.41991168287,133699.1993519524,121068.58831655432
2014-10-01,236718.1052630355,400139.3520206036,170628.85020807423,276172.7630609038,300380.5606742093,157973.34785753107,124463.54315458906,333694.787762026,193393.29492990152,264204.0077427311,264042.58160588815,163606.79207475393,468352.4862689828,199307.62733821347,495487.3630038326,223945.6067737645,229975.63175026118,147742.2179285034,214955.53672903197,193172.4331532754,163701.8319413172,272611.91781899147,159907.59606103538,150145.42404941373,159041.22310439654,231207.9019532001,146194.48767122222,247443.6957137251,168563.09368668907,230870.3461456869,266999.6618974583,188212.4511438956,135744.82175206012,163027.62295212052,124040.21266396581,118526.25371693942,122863.08732899127,104996.48290160473,181240.17551960843,211896.00296673857,241204.25413015982,112506.11694541496,132267.5301907674,125206.59481262359,230145.49394750455,221211.64718090883,118399.22314376337,170754.065314523,139991.92947709453,133206.66640641872,120972.92239492516
2014-11-01,236955.7671992799,403704.0325910969,171720.70267992295,276841.0046136622,300478.78399336425,158801.31197373595,124675.11671894453,334484.6307847037,193830.23487611688,265456.61579377385,266485.6655513296,163952.60732732932,470710.05566200917,200449.1996197961,498501.4304706719,224314.01143988315,230489.96249098712,148292.4546248809,215684.35903244847,193505.26152447137,164360.76480139908,273322.09641657193,159697.61346293273,150302.53768057653,159186.5920710731,231095.2608634052,146547.9426627902,248876.24251760784,168646.8744905918,231375.5094328332,268299.9945344944,187934.04874499285,135466.42934722576,162859.46283847388,124095.0617963067,119071.83873824535,122937.9354212495,105732.17306650664,181478.4840827553,213392.15678294006,240956.4328558715,112368.29368885948,132362.0630897336,125515.20812485764,231061.2877443059,221658.4721945976,118819.51051506505,170854.27991463317,140139.8407388013,132878.8822965922,120935.24926369672
2014-12-01,237215.60397043836,406995.4059878427,173015.40619539213,277411.2814243911,300448.21763569774,159770.00027384938,124971.03474818084,335630.1874817782,194268.12092668933,267138.3193994704,269131.74169297516,164327.41103123108,473323.7287262436,201326.62891138488,500729.83931611193,224870.1428518506,231194.1521098103,148882.29108381347,216504.38449307848,193956.8238009899,165280.68348207907,273650.37420434767,159678.6488392301,150545.4369342012,159481.60364327065,230850.37310089645,146995.40948527254,250627.79239533283,168915.9770409432,231778.47660747322,269094.17880930396,187701.81043496574,135293.9151167248,162968.33585004168,124199.0226535026,119745.93091215244,123102.0925395672,106462.70883562688,181732.02305493839,215055.90848714858,240868.7599814021,112423.26766145322,132648.1401437407,126054.6428199169,231681.3162357096,222368.973326839,119463.04717063176,171060.26500988886,140482.28900617,133014.99381737167,121075.33921570874
2015-01-01,237582.19466833593,409921.68824668304,174428.95133772312,277838.45642262517,300393.2614445781,160982.21550269448,125499.28116354348,337467.52498746343,194912.72046479202,269318.101211443,272132.98695804627,164562.7601644045,474995.2977258686,202391.8492625583,503281.24121004756,225500.1221043355,232368.1033055227,149467.13091691936,217553.36711890207,194741.28140841005,166269.49435076278,273728.04515478876,159759.27713176134,150927.0725699785,159987.63467096086,230881.02992589716,147541.2472680599,252624.08475075432,169152.7620227601,232151.88595848344,269980.60345516773,187629.46636781513,135189.99995028053,163396.3852425347,124369.54945143203,120514.84330058504,123351.93040040002,107274.99428784249,182246.35472269994,216585.35817449866,241026.91677475293,112540.06586488725,133008.93574649296,126580.6716076607,232687.1979842517,223477.85043372316,120070.85466705002,171663.01093701462,140911.83354413824,133597.07041652768,121424.79052483836
2015-02-01,237944.51213730863,412394.9569151346,175667.8077938872,278090.2815928773,300491.80423913634,162238.48634015126,126078.91497466178,339475.2598829015,195602.61837951117,271720.84480833705,275482.03378979216,164583.47424344553,476263.11600173597,203318.63714479166,505967.91882817034,226313.38602175948,233698.6631994847,150038.04784748005,218487.9226073754,195724.17918283338,167241.8034889295,273831.4019039728,159811.9931363614,151372.04166627716,160551.843344586,231378.79322704056,148117.38322710435,254873.81831141363,169357.96526888895,232724.44470121354,270572.2257037621,187821.0270706998,135077.98891918737,163927.2769628212,124519.39519258834,121176.01678829077,123613.03333346323,107768.47072786318,183108.01703098393,218032.8710351642,240994.9274484648,112680.44188651914,133256.27745111438,127091.78577377462,233837.12204316782,225004.50683644623,120431.87648779475,172548.58344221473,141437.2666989554,134352.92760289562,121802.76144056876
2015-03-01,238308.61520980406,414419.2937037334,176761.65364087233,278345.98386284447,300934.10397521633,163466.66230799095,126879.72787396975,341294.62977351545,196555.6372029107,273971.5708576319,278737.8578843596,164823.09732231553,476818.47967724205,204527.01438548075,508331.60870310717,227139.06572252675,235193.49743497674,150678.9596551186,219498.09354453496,196862.30312029473,168010.02087874248,274325.55422471935,160005.90989055473,151959.17645495303,161099.55147368106,232012.99961051505,148769.85950186243,256913.40128463157,169748.59830529103,233493.9959918285,270771.78324122424,188110.2024529845,135180.073845626,164542.0417748581,124785.09103848842,121910.47537449219,123896.41311238987,108237.27114969114,184254.75974338563,219472.1495675689,241304.03404172856,112901.25411391135,133567.9713222979,127495.54455475316,235049.8932436971,226548.13676809185,120706.7486394169,173376.83306841768,141980.19372789352,135106.4707026157,122240.57588393417
